"Subject" "Activity" "tBodyAcc-mean()-X" "tBodyAcc-mean()-Y" "tBodyAcc-mean()-Z" "tGravityAcc-mean()-X" "tGravityAcc-mean()-Y" "tGravityAcc-mean()-Z" "tBodyAccJerk-mean()-X" "tBodyAccJerk-mean()-Y" "tBodyAccJerk-mean()-Z" "tBodyGyro-mean()-X" "tBodyGyro-mean()-Y" "tBodyGyro-mean()-Z" "tBodyGyroJerk-mean()-X" "tBodyGyroJerk-mean()-Y" "tBodyGyroJerk-mean()-Z" "tBodyAccMag-mean()" "tGravityAccMag-mean()" "tBodyAccJerkMag-mean()" "tBodyGyroMag-mean()" "tBodyGyroJerkMag-mean()" "fBodyAcc-mean()-X" "fBodyAcc-mean()-Y" "fBodyAcc-mean()-Z" "fBodyAccJerk-mean()-X" "fBodyAccJerk-mean()-Y" "fBodyAccJerk-mean()-Z" "fBodyGyro-mean()-X" "fBodyGyro-mean()-Y" "fBodyGyro-mean()-Z" "fBodyAccMag-mean()" "fBodyBodyAccJerkMag-mean()" "fBodyBodyGyroMag-mean()" "fBodyBodyGyroJerkMag-mean()" "tBodyAcc-std()-X" "tBodyAcc-std()-Y" "tBodyAcc-std()-Z" "tGravityAcc-std()-X" "tGravityAcc-std()-Y" "tGravityAcc-std()-Z" "tBodyAccJerk-std()-X" "tBodyAccJerk-std()-Y" "tBodyAccJerk-std()-Z" "tBodyGyro-std()-X" "tBodyGyro-std()-Y" "tBodyGyro-std()-Z" "tBodyGyroJerk-std()-X" "tBodyGyroJerk-std()-Y" "tBodyGyroJerk-std()-Z" "tBodyAccMag-std()" "tGravityAccMag-std()" "tBodyAccJerkMag-std()" "tBodyGyroMag-std()" "tBodyGyroJerkMag-std()" "fBodyAcc-std()-X" "fBodyAcc-std()-Y" "fBodyAcc-std()-Z" "fBodyAccJerk-std()-X" "fBodyAccJerk-std()-Y" "fBodyAccJerk-std()-Z" "fBodyGyro-std()-X" "fBodyGyro-std()-Y" "fBodyGyro-std()-Z" "fBodyAccMag-std()" "fBodyBodyAccJerkMag-std()" "fBodyBodyGyroMag-std()" "fBodyBodyGyroJerkMag-std()"
7 "Standing" 7 5 0.282723539433962 -0.0477272836226415 0.358261616876038 0.958728687924528 0.353135090150943 0.399430992396226 0.0751915112830189 -0.129747996113208 0.158385028286792 -0.0291582212545283 -0.129050628013208 -0.449695112969811 -0.0901539662169811 -0.0709614939056604 0.132890599622642 0.132890599622642 -0.0610880063037736 0.00624924054716981 -0.00056729198490566 -0.200438392443396 -0.976681834339623 -0.991306247924528 -0.998988836603774 -0.976323086226415 -0.998439285660377 -0.999343387735849 -0.938121637735849 -0.995707961886792 -0.167442245641509 -0.430164147754717 -0.263093791388679 -0.0145740341037736 -0.0997778303207547 -0.979307570377358 -0.117607048924528 -0.0516573721320755 -0.987917503962264 0.00694700354075472 -0.0108420294035849 -0.976403544716981 -0.0774336443396226 0.0851045000566038 -0.945247687358491 -0.0412797611886792 -0.0545390015471698 -0.96598339754717 -0.37096033264717 -0.131668819483019 -0.131668819483019 -0.130416146837736 0.0493529577526415 -0.941883783773585 -0.938550519811321 -0.980541336037736 -0.967165093018868 -0.968229643018868 -0.978729082830189 -0.957548671320755 -0.957165056226415 -0.947891986226415 -0.99980982490566 -0.449889006283019 -0.725129654339623 -0.603571161150943
8 "Standing" 8 5 0.279620986111111 0.0514003347037037 0.308021805018519 0.957669921111111 0.272111375081481 0.606261220481481 0.0753739045185185 0.0976942867481481 -0.00423374629259259 -0.0219671978203704 -0.176599614924074 -0.444889460594444 -0.097757576 -0.0911340135611111 0.234871223048148 0.234871223048148 -0.0159500612981482 0.0844762540074074 0.00217570042407407 -0.176609714412963 -0.988219862222222 -0.977545315 -0.998383194814815 -0.989029238518519 -0.999271436666667 -0.999304141296296 -0.969677435925926 -0.998784695740741 -0.316040105203704 -0.515789499240741 -0.215287632864815 -0.0148113067148148 -0.106114996837037 -0.988815418148148 -0.0904603488214815 -0.0979392024814815 -0.987690217222222 0.00814951727462963 0.00322153267648148 -0.989198879814815 -0.0280117633814815 0.063688907 -0.972990379814815 -0.0485190684259259 -0.0478483225666667 -0.981573085740741 -0.193753576181481 -0.199354382559259 -0.199354382559259 -0.12565195452037 0.0199224478537037 -0.9500491 -0.950362935555556 -0.98918374962963 -0.976177675 -0.979477193333333 -0.990414086851852 -0.972595487037037 -0.975512276666667 -0.974200997592593 -0.999744484074074 -0.571308508759259 -0.800384140481481 -0.53959855837037
9 "Standing" 9 5 0.282310057333333 -0.193221483124444 -0.002906223 0.961323502222222 0.0777927468 0.0984196948444444 0.0760032053555556 -0.166329603756667 -0.0745801372626667 -0.029183136346 0.209472488711111 0.0861318178822222 -0.095897704 0.309695734973333 0.134256407155556 0.134256407155556 -0.0307384019466667 0.0460832010777778 -0.0697721337647556 -0.214072391712222 -0.971662692 -0.991342564888889 -0.999226670222222 -0.971313768666667 -0.998081686 -0.999416611111111 -0.916974437555556 -0.995440302444444 -0.331415881777778 -0.3655168708 -0.244878147488889 -0.0200454954022222 -0.0952747481333333 -0.975741252444444 -0.010383816474 0.140679728977778 -0.989103160444444 0.0130699796066667 -0.004700785502 -0.969973398888889 -0.060810158296 0.0992409332222222 -0.921990612 -0.0419199574333333 -0.0575743131488889 -0.949105691555556 0.0790481374 -0.175888661268889 -0.175888661268889 -0.101200527133333 -0.0233493446944444 -0.944849431777778 -0.941686874222222 -0.977579248444444 -0.962624298888889 -0.967129200444444 -0.971278823333333 -0.954514301555556 -0.941510336 -0.924738576444444 -0.999402978444444 -0.603837977288889 -0.665113909213333 -0.582191977044444
1 "Laying" 1 6 0.269967415640916 -0.234030510638112 -0.228393202662947 -0.28332905958083 -0.310880938329042 -0.259852246882976 0.0792948884374821 0.0954308292750644 -0.0803641294769099 -0.0179057306566472 0.0592627086288841 -0.00368153072969242 -0.101325096624607 0.0610068888581464 0.139043317455508 0.139043317455508 -0.10474459899213 0.164454395362947 -0.0583205757601073 -0.0270224720644063 -0.969283279656652 -0.989954223633763 -0.999021316709585 -0.979743035436338 -0.998616124191702 -0.999351650429185 -0.959808869698569 -0.99736829204578 -0.247746139963848 -0.46946407701505 -0.182360360780315 -0.0192388582262661 -0.108344386655365 -0.9645358050701 0.589045290490701 0.532422756171674 -0.949902798369099 0.00999586371640916 -0.00287326417481974 -0.979814453619456 -0.0877917839906152 0.119812716130186 -0.965673115537911 -0.0390204002923019 -0.062331816088412 -0.973969683118741 -0.0735640940670815 -0.162158754376738 -0.162158754376738 -0.0522676995790272 -0.152066510756652 -0.955329394304721 -0.960504112389127 -0.963006402393419 -0.971394464492132 -0.976894283462089 -0.981801072260372 -0.96663671769671 -0.964119075665236 -0.967847367639485 -0.999511940815451 -0.500347155938054 -0.759123411032904 -0.47152494461917
2 "Laying" 2 6 0.27338030775932 -0.331878198162519 -0.280878083436008 -0.427916575759446 -0.466806595430856 -0.550941592793816 0.0812499768484887 0.0899861108375819 -0.019366596927971 -0.0178871754600252 0.167496427753023 -0.211805829260542 -0.100835104751385 0.123721048372003 0.14275496739937 0.14275496739937 -0.0763968032895592 0.117448367787028 -0.0463359612946688 -0.0756070260282494 -0.968293799282116 -0.989132829937028 -0.998962405465995 -0.983226688413098 -0.9991670197733 -0.999568033942066 -0.968137260768262 -0.997185784722922 -0.247952873089836 -0.51582817791961 -0.171990554891486 -0.0176863742048615 -0.106093451542317 -0.960741912632242 0.623189401428212 0.62357679725063 -0.941529038073048 0.0116919418455542 -0.00613951465051259 -0.983488187178841 -0.0950193911377834 0.122826651369018 -0.970908297329975 -0.037712203876461 -0.0634920348938287 -0.981742902997481 -0.134313191707406 -0.144638601071441 -0.144638601071441 -0.0748169786643577 -0.100249011886234 -0.953120324816121 -0.960039070579345 -0.958234855982368 -0.976428924282116 -0.980255589105793 -0.985364281309824 -0.9718078252267 -0.967128732921914 -0.972062482279597 -0.999603237141058 -0.507776264480227 -0.785630276018892 -0.4656780873534
3 "Laying" 3 6 0.278442559924242 -0.225548102200758 -0.338292789855152 -0.296368700833333 -0.340562389329545 -0.677871971287879 0.0760470124621212 0.0623478145926515 -0.0880493473975758 -0.0239798703034091 0.161439979635606 -0.133341519834091 -0.101228591128788 0.137602356191439 0.190894827674417 0.190894827674417 -0.0309093030742424 0.16240731817947 -0.000873936409090908 -0.176139857569697 -0.977549755378788 -0.997507552121212 -0.999398892424242 -0.978590694318182 -0.999199521590909 -0.999428356212121 -0.971027302954545 -0.998053635909091 -0.426955230719697 -0.40740903180303 -0.242009614801515 -0.0192175057393939 -0.102550758639394 -0.979375209924242 0.781683920606061 0.590922289621212 -0.980948726969697 0.0121940575811364 -0.00224455545303409 -0.979068044015152 -0.0741293852310606 0.114585438871212 -0.974077531818182 -0.0387175455886364 -0.0638761919090909 -0.982156699621212 -0.0682546753348485 -0.199589723133561 -0.199589723133561 -0.0722767479089394 -0.0501330859356061 -0.960535895151515 -0.969387365151515 -0.980166804848485 -0.970313413939394 -0.977271627121212 -0.981652686060606 -0.972834117954545 -0.965118309469697 -0.975192022272727 -0.999602472954545 -0.689653341071212 -0.706179396409091 -0.561095725045455
4 "Laying" 4 6 0.273571564240741 -0.424052053055556 -0.048102286662037 -0.420664662222222 -0.523924495388889 -0.155121997962963 0.0934494217777778 0.153753289624074 0.0909557492907407 -0.00923156347222222 0.417635467035185 -0.321137959318333 -0.105019877685185 0.232271997607407 0.225122605121111 0.225122605121111 -0.181460090214815 -0.0809258701574074 -0.00847718612962963 -0.213939327314815 -0.958802077592593 -0.997571035 -0.999148916851852 -0.978542457407407 -0.99890646462963 -0.999175541296296 -0.967203736481482 -0.997926917592593 -0.306561277690741 -0.384445237425926 0.00233095709259259 -0.0150031841055556 -0.110688150314815 -0.954193738888889 0.915165104259259 0.341531310555556 -0.921199965925926 0.00693313213968519 -0.00641054328740741 -0.978302781111111 -0.0930128180759259 0.169720404092593 -0.973102422222222 -0.0381230432222222 -0.0712156288333333 -0.975103204259259 -0.167199651205556 -0.284821243005556 -0.284821243005556 -0.0149726777944444 0.12539192047963 -0.938883374444444 -0.967504278888889 -0.952464881481481 -0.943969987222222 -0.975383329444444 -0.980079292592593 -0.972187839074074 -0.961479262592593 -0.975094739444444 -0.999264759074074 -0.577568230296296 -0.6745744445 -0.34980558237037
5 "Laying" 5 6 0.278334325576923 0.0664950957307692 -0.072762798925 -0.483470597692308 0.0456665299807692 -0.165520042884615 0.0848164824230769 0.119374220365385 -0.0699166935942308 -0.0218935013501923 -0.192656359384615 -0.125226138282692 -0.102114125 0.0832932544961539 0.210111169 0.210111169 -0.0442160629807692 0.340130940576923 0.154245411673077 0.0646359207115385 -0.968741678461538 -0.998429909038462 -0.999567811923077 -0.982689657115385 -0.999578456538462 -0.999607090961538 -0.975797491730769 -0.997926274615385 -0.413551042153846 -0.391210553192308 -0.102755293230769 -0.0183042123269231 -0.107937603673077 -0.965934509615385 0.954890346153846 0.263644691923077 -0.945695336153846 0.00747460829615385 -0.00304067159653846 -0.983307862115385 -0.0798709596153846 0.159894366942308 -0.979498706538461 -0.0404446925288462 -0.07083096875 -0.983422257692308 0.0644917513519231 -0.221290004346154 -0.221290004346154 0.120529658532692 -0.217596050409615 -0.965419520961538 -0.977007724615385 -0.964953893653846 -0.965328566153846 -0.983250309423077 -0.985625270384615 -0.978249645769231 -0.963202948461538 -0.980705769807692 -0.999636561538462 -0.670942828173077 -0.726618746153846 -0.407035424
6 "Laying" 6 6 0.248656520140351 -0.262282681940351 -0.129551622545614 -0.47670987877193 -0.215781423263158 -0.185444729473684 0.0963481955263158 -0.0375073017142105 0.0150510981578947 -0.0079605026754386 0.247473111803509 -0.393963659666667 -0.111267284631579 0.120538417992982 0.120996990084211 0.120996990084211 -0.140172570754386 0.206933160491228 -0.223555769715789 0.061335456454386 -0.939114254210526 -0.990092911578947 -0.997965739824561 -0.967072436842105 -0.996766259473684 -0.998064996140351 -0.935439769649123 -0.995700309298246 -0.213405189245614 -0.365542869087719 -0.381677010526316 -0.0102529170561404 -0.133119570368421 -0.934049422052632 0.956593814210526 0.175867709021053 -0.887746310350877 -0.00114529240245614 0.00328817288070175 -0.966341054736842 -0.107218315054386 0.179102058245614 -0.955378225087719 -0.0424104289992982 -0.0717774743859649 -0.939611608245614 -0.186231540673684 -0.22071468345614 -0.22071468345614 0.0419022387175439 -0.204918133745544 -0.923706791403509 -0.938044912280702 -0.932462941461404 -0.936043420175439 -0.954425844736842 -0.968619159473684 -0.941771544385965 -0.932636612807018 -0.962164978596491 -0.998437818421053 -0.468623760333333 -0.703328658421053 -0.647437246315789
7 "Laying" 7 6 0.250176694038462 -0.513112846307692 -0.484447445788462 -0.502814250576923 -0.680264725486538 -0.845483258807692 0.0968904018076923 0.0218061691442308 0.028782266425 -0.00282641913096154 0.441502521442308 -0.460553300884615 -0.105944243484615 0.166404160734615 0.0347933925307692 0.0347933925307692 -0.0904471951538462 0.0337226517057692 -0.029286918475 -0.0157332035769231 -0.953424245576923 -0.994043605961539 -0.999083019807692 -0.980393046923077 -0.997521836538461 -0.999253181346154 -0.953684547692308 -0.996946218846154 0.0541988452576923 -0.4419143118425 0.0578941755192308 -0.0204411516884615 -0.101361036576923 -0.93651361 0.393444278076923 0.907537823461538 -0.914221270096154 0.0250624183634615 -0.0131653918205769 -0.980977756153846 -0.133605695057692 0.155920029769231 -0.9601268225 -0.0358897425826923 -0.0671901794615385 -0.9738372325 -0.130487246609615 0.0102762213446154 0.0102762213446154 -0.0583561335826923 -0.00437279402692308 -0.942193953846154 -0.958611644615385 -0.931120580576923 -0.972531648846154 -0.969524977692308 -0.983560175384615 -0.957570207692308 -0.956905310961538 -0.962348254423077 -0.99947114 -0.230574465801923 -0.744918013403846 -0.262703945980769
8 "Laying" 8 6 0.261254282907407 -0.362212125790741 -0.415233477035185 -0.405930036111111 -0.759515483333333 -0.832324902592593 0.0878326902592593 0.149155145948148 0.0907017957344445 0.00535361206851852 0.229609713888889 -0.0103756182592593 -0.106445008314815 0.0411890605259259 0.110511034166667 0.110511034166667 -0.114333808618519 0.111924809074074 0.0140915983781481 -0.137744770997407 -0.953538563888889 -0.984383083888889 -0.997362340925926 -0.973110596111111 -0.995705063703704 -0.998547701296296 -0.957903886111111 -0.997997054259259 -0.164138738975926 -0.567137468944444 -0.145797785259259 -0.0212281733881481 -0.102245365611111 -0.94304121537037 0.589922434814815 0.719831539259259 -0.918873192333333 0.0233299159137037 -0.0169218791344444 -0.973253042222222 -0.0891374138592593 0.13818830737037 -0.965204017592593 -0.0389735198722222 -0.0694123150925926 -0.969924077407407 -0.135800289307778 -0.08719925075 -0.08719925075 -0.0982252511592593 -0.0419243238611111 -0.951816663703704 -0.944269514074074 -0.940125298333333 -0.975877437407407 -0.962111136666667 -0.975959911481481 -0.957411160185185 -0.967461239074074 -0.967846360740741 -0.999598940555556 -0.41579687962963 -0.821062733111111 -0.430142473203704
9 "Laying" 9 6 0.2758463472 -0.393128866154 0.17478719393 -0.5802528348 -0.43594731936 0.333730747512 0.08807344764 0.002637530034 -0.104510308384 -0.013632036148 0.1067547568426 -0.019368605526 -0.10384667982 0.2676263788932 0.053912321748 0.053912321748 -0.058854108738 0.112050072712 0.04573994019 -0.24291405214 -0.946865494 -0.9955539652 -0.999015566 -0.964304065 -0.9966696298 -0.9990531826 -0.930297921 -0.9986422042 -0.17939220078 -0.31842098436 -0.176680079212 -0.020526821662 -0.10754972144 -0.94233309 -0.1191541962 0.9578730416 -0.9218210626 0.011561732718 -0.0070536778584 -0.9647404702 -0.15890291983 0.101275010682 -0.9422465098 -0.027552256948 -0.0569490475 -0.945329035 0.05233717034 -0.03475627097 -0.03475627097 -0.17310916842 -0.102307685452 -0.9343665984 -0.9459190006 -0.9409810272 -0.9640828062 -0.955909215 -0.9686013042 -0.9345796594 -0.9598150092 -0.9463891504 -0.999783319 -0.47607278294 -0.621387831818 -0.5052705871016
